"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:17:40:680","64093375685706"," 202.812","  29.903"," 3097"," 2900"," 3100"," 3100","  12.921","2471.563"," 686.545","  11.170","2136.803"," 593.556"," 89","0"," 83"," 93","   0.884"," 162.271","  45.075","  28.000","  750","  750"
"13:17:40:780","64093645840134"," 202.912","  26.812"," 3100"," 3000"," 3100"," 3100","  11.916","2472.755"," 686.876","  10.316","2137.836"," 593.843"," 91","0"," 83"," 93","   0.748"," 162.346","  45.096","  28.000","  750","  750"
"13:17:40:881","64093918626918"," 203.013","  26.919"," 3100"," 3000"," 3100"," 3100","  11.823","2473.949"," 687.208","  10.275","2138.874"," 594.132"," 92","0"," 84"," 93","   0.692"," 162.416","  45.116","  28.000","  750","  750"
"13:17:40:981","64094189241390"," 203.113","  26.489"," 3100"," 3000"," 3100"," 3100","  11.682","2475.120"," 687.533","  10.108","2139.887"," 594.413"," 89","0"," 84"," 94","   0.695"," 162.486","  45.135","  28.000","  750","  750"
"13:17:41:081","64094459764524"," 203.213","  31.347"," 3100"," 2900"," 3100"," 3100","  12.914","2476.414"," 687.893","  11.244","2141.013"," 594.726"," 89","0"," 83"," 93","   0.881"," 162.574","  45.159","  28.000","  600","  600"
"13:17:41:181","64094729929335"," 203.313","  26.624"," 3100"," 3000"," 3100"," 3100","  11.756","2477.591"," 688.220","  10.172","2142.031"," 595.009"," 91","0"," 84"," 93","   0.732"," 162.647","  45.180","  28.000","  600","  600"
"13:17:41:282","64095000114555"," 203.413","  30.804"," 3100"," 3000"," 3100"," 3100","  12.674","2478.859"," 688.572","  11.131","2143.145"," 595.318"," 94","0"," 83"," 94","   0.797"," 162.727","  45.202","  28.000","  600","  600"
"13:17:41:382","64095271371198"," 203.514","  31.772"," 3095"," 2900"," 3100"," 3100","  13.721","2480.237"," 688.955","  11.635","2144.314"," 595.643"," 93","0"," 84"," 94","   1.041"," 162.832","  45.231","  28.000","  850","  850"
"13:17:41:482","64095541635057"," 203.614","  28.079"," 3099"," 2900"," 3100"," 3100","  12.527","2481.491"," 689.303","  10.712","2145.386"," 595.941"," 93","0"," 84"," 93","   0.897"," 162.922","  45.256","  28.000","  800","  800"
"13:17:41:582","64095812038860"," 203.714","  27.439"," 3100"," 3000"," 3100"," 3100","  11.802","2482.673"," 689.631","  10.349","2146.422"," 596.228"," 89","0"," 84"," 93","   0.693"," 162.991","  45.275","  28.000","  800","  800"
"13:17:41:682","64096082344410"," 203.814","  26.331"," 3100"," 3000"," 3100"," 3100","  11.562","2483.831"," 689.953","  10.025","2147.426"," 596.507"," 92","0"," 84"," 93","   0.679"," 163.059","  45.294","  28.000","  800","  800"
"13:17:41:782","64096352418645"," 203.914","  27.145"," 3100"," 3000"," 3100"," 3100","  11.737","2485.005"," 690.279","  10.154","2148.442"," 596.789"," 92","0"," 84"," 93","   0.690"," 163.128","  45.313","  28.000","  800","  800"
"13:17:41:883","64096622824191"," 204.014","  31.130"," 3100"," 2900"," 3100"," 3100","  12.776","2486.284"," 690.635","  11.120","2149.555"," 597.099"," 93","0"," 86"," 94","   0.895"," 163.217","  45.338","  28.000","  700","  700"
"13:17:41:983","64096893387246"," 204.114","  27.520"," 3100"," 3000"," 3100"," 3100","  11.864","2487.473"," 690.965","  10.312","2150.589"," 597.386"," 92","0"," 84"," 94","   0.682"," 163.286","  45.357","  28.000","  700","  700"
"13:17:42:083","64097163517521"," 204.215","  26.952"," 3097"," 2900"," 3100"," 3100","  11.642","2488.638"," 691.288","  10.066","2151.596"," 597.666"," 92","0"," 84"," 93","   0.689"," 163.355","  45.376","  28.000","  700","  700"
"13:17:42:183","64097433950106"," 204.315","  27.301"," 3100"," 3000"," 3100"," 3100","  11.836","2489.823"," 691.618","  10.242","2152.622"," 597.951"," 92","0"," 83"," 93","   0.689"," 163.424","  45.395","  28.000","  700","  700"
"13:17:42:283","64097704095570"," 204.415","  32.885"," 3099"," 2900"," 3100"," 3100","  13.164","2491.141"," 691.983","  11.455","2153.768"," 598.269"," 93","0"," 84"," 94","   0.996"," 163.523","  45.423","  28.000","  500","  500"
"13:17:42:384","64097976868467"," 204.516","  31.213"," 3093"," 2900"," 3100"," 3100","  13.704","2492.525"," 692.368","  11.580","2154.938"," 598.594"," 91","0"," 85"," 93","   1.090"," 163.633","  45.454","  28.000","  850","  850"
"13:17:42:484","64098247375377"," 204.616","  26.820"," 3100"," 3000"," 3100"," 3100","  11.802","2493.707"," 692.696","  10.221","2155.962"," 598.878"," 89","0"," 84"," 93","   0.691"," 163.703","  45.473","  28.000","  850","  850"
"13:17:42:585","64098520180908"," 204.717","  27.473"," 3100"," 3000"," 3100"," 3100","  11.775","2494.897"," 693.027","  10.211","2156.994"," 599.165"," 92","0"," 83"," 93","   0.710"," 163.774","  45.493","  28.000","  850","  850"
"13:17:42:686","64098792958590"," 204.818","  29.016"," 3100"," 3000"," 3100"," 3100","  12.597","2496.170"," 693.380","  10.888","2158.094"," 599.470"," 92","0"," 83"," 93","   0.842"," 163.859","  45.517","  28.000","  800","  800"
"13:17:42:787","64099063534695"," 204.918","  27.381"," 3100"," 3000"," 3100"," 3100","  11.789","2497.351"," 693.709","  10.222","2159.118"," 599.755"," 92","0"," 83"," 92","   0.764"," 163.936","  45.538","  28.000","  800","  800"
"13:17:42:887","64099333902861"," 205.018","  26.134"," 3099"," 2900"," 3100"," 3100","  11.588","2498.511"," 694.031","  10.042","2160.123"," 600.034"," 89","0"," 83"," 93","   0.674"," 164.004","  45.557","  28.000","  800","  800"
"13:17:42:988","64099606686288"," 205.119","  27.659"," 3100"," 3000"," 3100"," 3100","  11.775","2499.701"," 694.361","  10.215","2161.156"," 600.321"," 91","0"," 83"," 93","   0.713"," 164.076","  45.577","  28.000","  800","  800"
"13:17:43:088","64099877159097"," 205.220","  31.308"," 3099"," 2900"," 3100"," 3100","  12.768","2500.980"," 694.717","  11.094","2162.267"," 600.630"," 90","0"," 84"," 93","   0.883"," 164.164","  45.601","  28.000","  700","  700"
"13:17:43:188","64100147244513"," 205.320","  27.849"," 3100"," 3000"," 3100"," 3100","  12.092","2502.190"," 695.053","  10.473","2163.314"," 600.921"," 89","0"," 83"," 93","   0.754"," 164.240","  45.622","  28.000","  700","  700"
"13:17:43:288","64100417339151"," 205.420","  31.416"," 3099"," 2900"," 3100"," 3100","  13.086","2503.499"," 695.416","  11.401","2164.455"," 601.237"," 92","0"," 83"," 93","   0.808"," 164.320","  45.645","  28.000","  650","  650"
"13:17:43:388","64100687415408"," 205.520","  29.652"," 3094"," 2900"," 3100"," 3100","  13.539","2504.853"," 695.792","  11.360","2165.591"," 601.553"," 91","0"," 84"," 93","   1.009"," 164.421","  45.673","  28.000","  600","  600"
"13:17:43:489","64100960202141"," 205.621","  28.123"," 3098"," 2900"," 3100"," 3100","  12.267","2506.092"," 696.137","  10.596","2166.662"," 601.851"," 91","0"," 83"," 93","   0.907"," 164.513","  45.698","  28.000","  500","  500"
"13:17:43:590","64101232973334"," 205.722","  27.200"," 3100"," 2900"," 3100"," 3100","  11.817","2507.286"," 696.468","  10.250","2167.697"," 602.138"," 92","0"," 84"," 93","   0.685"," 164.582","  45.717","  28.000","  500","  500"
"13:17:43:691","64101505761543"," 205.823","  26.084"," 3100"," 3000"," 3100"," 3100","  11.728","2508.471"," 696.798","  10.165","2168.724"," 602.423"," 89","0"," 83"," 93","   0.674"," 164.650","  45.736","  28.000","  500","  500"
"13:17:43:791","64101775855935"," 205.923","  27.096"," 3100"," 3000"," 3100"," 3100","  11.815","2509.653"," 697.126","  10.236","2169.748"," 602.708"," 92","0"," 83"," 93","   0.689"," 164.719","  45.755","  28.000","  500","  500"
"13:17:43:891","64102046421141"," 206.023","  30.932"," 3098"," 2900"," 3100"," 3100","  12.829","2510.939"," 697.483","  11.156","2170.866"," 603.018"," 90","0"," 83"," 93","   0.957"," 164.815","  45.782","  28.000","  500","  500"
"13:17:43:991","64102316814189"," 206.123","  27.629"," 3100"," 3000"," 3100"," 3100","  11.824","2512.123"," 697.812","  10.239","2171.892"," 603.303"," 89","0"," 84"," 93","   0.692"," 164.884","  45.801","  28.000","  500","  500"
"13:17:44:093","64102589592048"," 206.224","  26.042"," 3100"," 3000"," 3100"," 3100","  11.560","2513.291"," 698.136","   9.989","2172.901"," 603.584"," 90","0"," 84"," 93","   0.675"," 164.952","  45.820","  28.000","  500","  500"
"13:17:44:194","64102862369859"," 206.325","  27.193"," 3100"," 3000"," 3100"," 3100","  11.740","2514.477"," 698.466","  10.203","2173.932"," 603.870"," 93","0"," 83"," 93","   0.691"," 165.022","  45.840","  28.000","  500","  500"
"13:17:44:295","64103135153211"," 206.426","  35.557"," 3093"," 2900"," 3100"," 3100","  14.738","2515.966"," 698.879","  12.535","2175.198"," 604.222"," 90","0"," 84"," 94","   1.254"," 165.149","  45.875","  28.000","  850","  850"
"13:17:44:395","64103405550879"," 206.526","  27.484"," 3100"," 3000"," 3100"," 3100","  11.909","2517.158"," 699.211","  10.359","2176.235"," 604.510"," 93","0"," 84"," 93","   0.768"," 165.226","  45.896","  28.000","  850","  850"
"13:17:44:495","64103676033381"," 206.627","  26.357"," 3100"," 2900"," 3100"," 3100","  11.621","2518.323"," 699.534","  10.020","2177.239"," 604.789"," 92","0"," 83"," 93","   0.681"," 165.294","  45.915","  28.000","  850","  850"
"13:17:44:595","64103946510099"," 206.727","  38.686"," 3099"," 2900"," 3100"," 3100","  13.059","2519.631"," 699.897","  11.272","2178.368"," 605.102"," 91","0"," 84"," 93","   1.037"," 165.398","  45.944","  28.000","  850","  850"
"13:17:44:695","64104216936561"," 206.827","  28.608"," 3098"," 2800"," 3100"," 3100","  13.252","2520.958"," 700.266","  10.887","2179.459"," 605.405"," 93","0"," 84"," 94","   0.837"," 165.482","  45.967","  28.000","  800","  800"
"13:17:44:795","64104487058241"," 206.927","  27.181"," 3100"," 3000"," 3100"," 3100","  11.880","2522.147"," 700.596","  10.324","2180.492"," 605.692"," 90","0"," 83"," 94","   0.766"," 165.558","  45.988","  28.000","  800","  800"
"13:17:44:895","64104757448274"," 207.027","  26.273"," 3100"," 3000"," 3100"," 3100","  11.804","2523.329"," 700.925","  10.219","2181.515"," 605.976"," 91","0"," 83"," 93","   0.675"," 165.626","  46.007","  28.000","  800","  800"
"13:17:44:996","64105027843653"," 207.127","  27.403"," 3100"," 3000"," 3100"," 3100","  11.714","2524.502"," 701.251","  10.179","2182.534"," 606.260"," 91","0"," 84"," 92","   0.707"," 165.697","  46.027","  28.000","  800","  800"
"13:17:45:097","64105300591875"," 207.228","  29.968"," 3100"," 3000"," 3100"," 3100","  12.817","2525.797"," 701.610","  11.141","2183.660"," 606.572"," 93","0"," 83"," 93","   0.846"," 165.782","  46.051","  28.000","  700","  700"
"13:17:45:197","64105570982640"," 207.328","  28.376"," 3100"," 3000"," 3100"," 3100","  12.043","2527.003"," 701.945","  10.485","2184.710"," 606.864"," 92","0"," 84"," 94","   0.767"," 165.859","  46.072","  28.000","  700","  700"
"13:17:45:298","64105843763973"," 207.429","  34.175"," 3092"," 2900"," 3100"," 3100","  14.041","2528.421"," 702.339","  11.961","2185.918"," 607.200"," 93","0"," 84"," 93","   1.051"," 165.965","  46.101","  28.000","  850","  850"
"13:17:45:398","64106115303771"," 207.530","  27.464"," 3100"," 3000"," 3100"," 3100","  11.982","2529.626"," 702.674","  10.415","2186.966"," 607.491"," 91","0"," 84"," 93","   0.799"," 166.046","  46.124","  28.000","  850","  850"
"13:17:45:499","64106388080775"," 207.631","  30.125"," 3098"," 2900"," 3100"," 3100","  12.974","2530.937"," 703.038","  10.966","2188.074"," 607.798"," 93","0"," 84"," 93","   0.918"," 166.138","  46.150","  28.000","  700","  700"
"13:17:45:600","64106658527184"," 207.731","  26.739"," 3100"," 3000"," 3100"," 3100","  11.846","2532.124"," 703.368","  10.212","2189.097"," 608.082"," 91","0"," 83"," 93","   0.706"," 166.209","  46.169","  28.000","  700","  700"
"13:17:45:701","64106931317994"," 207.832","  26.224"," 3100"," 3000"," 3100"," 3100","  11.755","2533.311"," 703.698","  10.170","2190.124"," 608.368"," 90","0"," 83"," 93","   0.694"," 166.279","  46.189","  28.000","  700","  700"
"13:17:45:801","64107201667929"," 207.932","  27.258"," 3100"," 3000"," 3100"," 3100","  11.786","2534.491"," 704.025","  10.233","2191.149"," 608.652"," 91","0"," 83"," 93","   0.685"," 166.348","  46.208","  28.000","  700","  700"
"13:17:45:901","64107473637879"," 208.033","  30.944"," 3100"," 2900"," 3100"," 3100","  13.049","2535.806"," 704.390","  11.342","2192.291"," 608.970"," 91","0"," 84"," 93","   0.892"," 166.438","  46.233","  28.000","  550","  550"
"13:17:46:002","64107746402649"," 208.134","  28.453"," 3100"," 3000"," 3100"," 3100","  12.178","2537.036"," 704.732","  10.581","2193.360"," 609.267"," 91","0"," 84"," 94","   0.768"," 166.515","  46.254","  28.000","  550","  550"
"13:17:46:104","64108019183712"," 208.235","  26.270"," 3100"," 3000"," 3100"," 3100","  11.713","2538.219"," 705.061","  10.116","2194.382"," 609.551"," 93","0"," 84"," 93","   0.681"," 166.584","  46.273","  28.000","  550","  550"
"13:17:46:204","64108289289660"," 208.335","  27.938"," 3100"," 3000"," 3100"," 3100","  11.867","2539.407"," 705.391","  10.325","2195.415"," 609.838"," 89","0"," 85"," 93","   0.711"," 166.655","  46.293","  28.000","  550","  550"
"13:17:46:304","64108559475690"," 208.435","  33.054"," 3099"," 2900"," 3100"," 3100","  13.267","2540.734"," 705.759","  11.587","2196.575"," 610.160"," 94","0"," 84"," 94","   0.917"," 166.747","  46.319","  28.000","  500","  500"
"13:17:46:405","64108832254476"," 208.536","  31.497"," 3087"," 2900"," 3100"," 3100","  13.603","2542.109"," 706.141","  11.536","2197.740"," 610.483"," 92","0"," 84"," 93","   1.097"," 166.858","  46.349","  28.000","  850","  850"
"13:17:46:505","64109102443410"," 208.636","  28.023"," 3100"," 3000"," 3100"," 3100","  12.008","2543.310"," 706.475","  10.439","2198.785"," 610.774"," 90","0"," 84"," 93","   0.699"," 166.928","  46.369","  28.000","  850","  850"
"13:17:46:606","64109375215665"," 208.737","  26.411"," 3100"," 3000"," 3100"," 3100","  11.731","2544.495"," 706.804","  10.154","2199.811"," 611.059"," 90","0"," 83"," 93","   0.698"," 166.998","  46.388","  28.000","  850","  850"
"13:17:46:706","64109645764245"," 208.838","  29.713"," 3098"," 2900"," 3100"," 3100","  12.662","2545.764"," 707.157","  10.965","2200.909"," 611.364"," 93","0"," 84"," 93","   0.832"," 167.082","  46.412","  28.000","  800","  800"
"13:17:46:806","64109915999505"," 208.938","  26.517"," 3100"," 2900"," 3100"," 3100","  11.759","2546.941"," 707.484","  10.194","2201.930"," 611.647"," 89","0"," 83"," 93","   0.763"," 167.158","  46.433","  28.000","  800","  800"
"13:17:46:907","64110188778642"," 209.039","  28.769"," 3100"," 3000"," 3100"," 3100","  12.031","2548.157"," 707.821","  10.458","2202.986"," 611.941"," 91","0"," 84"," 93","   0.704"," 167.229","  46.453","  28.000","  800","  800"
"13:17:47:007","64110459395730"," 209.139","  26.574"," 3099"," 2900"," 3100"," 3100","  11.765","2549.336"," 708.149","  10.199","2204.008"," 612.225"," 92","0"," 84"," 92","   0.686"," 167.298","  46.472","  28.000","  800","  800"
"13:17:47:108","64110731985411"," 209.240","  30.750"," 3100"," 3000"," 3100"," 3100","  12.703","2550.618"," 708.505","  11.019","2205.121"," 612.534"," 90","0"," 84"," 93","   0.865"," 167.385","  46.496","  28.000","  700","  700"
"13:17:47:208","64111002269529"," 209.340","  26.150"," 3100"," 3000"," 3100"," 3100","  11.674","2551.787"," 708.830","  10.119","2206.134"," 612.815"," 92","0"," 83"," 93","   0.703"," 167.456","  46.515","  28.000","  700","  700"
"13:17:47:309","64111272746136"," 209.440","  35.185"," 3094"," 2900"," 3100"," 3100","  14.324","2553.222"," 709.228","  12.231","2207.359"," 613.155"," 94","0"," 85"," 93","   1.073"," 167.563","  46.545","  28.000","  850","  850"
"13:17:47:409","64111543332486"," 209.540","  27.232"," 3099"," 2900"," 3100"," 3100","  11.919","2554.416"," 709.560","  10.354","2208.397"," 613.444"," 90","0"," 84"," 94","   0.797"," 167.643","  46.567","  28.000","  850","  850"
"13:17:47:509","64111813572336"," 209.641","  30.421"," 3095"," 2900"," 3100"," 3100","  12.689","2555.686"," 709.913","  10.924","2209.490"," 613.747"," 92","0"," 84"," 93","   0.894"," 167.732","  46.592","  28.000","  750","  750"
"13:17:47:609","64112084130900"," 209.741","  26.117"," 3100"," 2900"," 3100"," 3100","  11.620","2556.851"," 710.236","  10.069","2210.499"," 614.028"," 90","0"," 84"," 93","   0.699"," 167.802","  46.612","  28.000","  750","  750"
"13:17:47:710","64112356360416"," 209.842","  27.162"," 3100"," 3000"," 3100"," 3100","  11.812","2558.042"," 710.567","  10.237","2211.531"," 614.314"," 91","0"," 83"," 93","   0.685"," 167.871","  46.631","  28.000","  750","  750"
"13:17:47:810","64112626392996"," 209.942","  26.922"," 3100"," 3000"," 3100"," 3100","  11.749","2559.217"," 710.894","  10.200","2212.551"," 614.598"," 91","0"," 84"," 93","   0.691"," 167.941","  46.650","  28.000","  750","  750"
"13:17:47:910","64112896449765"," 210.042","  30.799"," 3100"," 2900"," 3100"," 3100","  12.550","2560.472"," 711.242","  10.904","2213.642"," 614.901"," 93","0"," 84"," 93","   0.869"," 168.027","  46.674","  28.000","  600","  600"
"13:17:48:010","64113166633848"," 210.142","  26.578"," 3100"," 3000"," 3100"," 3100","  11.771","2561.650"," 711.569","  10.207","2214.663"," 615.184"," 89","0"," 83"," 93","   0.712"," 168.099","  46.694","  28.000","  600","  600"
"13:17:48:110","64113437003172"," 210.242","  27.905"," 3100"," 2900"," 3100"," 3100","  11.906","2562.842"," 711.901","  10.343","2215.699"," 615.472"," 91","0"," 83"," 92","   0.711"," 168.170","  46.714","  28.000","  600","  600"
"13:17:48:210","64113707374353"," 210.342","  26.461"," 3099"," 2900"," 3100"," 3100","  11.747","2564.019"," 712.227","  10.169","2216.717"," 615.755"," 92","0"," 84"," 93","   0.690"," 168.239","  46.733","  28.000","  600","  600"
"13:17:48:310","64113977422170"," 210.442","  33.166"," 3098"," 2900"," 3100"," 3100","  13.063","2565.325"," 712.590","  11.415","2217.859"," 616.072"," 93","0"," 84"," 93","   0.894"," 168.328","  46.758","  28.000","  500","  500"
"13:17:48:411","64114250206998"," 210.543","  30.796"," 3096"," 2900"," 3100"," 3100","  13.529","2566.692"," 712.970","  11.438","2219.014"," 616.393"," 91","0"," 84"," 94","   1.088"," 168.438","  46.788","  28.000","  850","  850"
"13:17:48:511","64114520350905"," 210.643","  27.926"," 3100"," 3000"," 3100"," 3100","  11.869","2567.879"," 713.300","  10.319","2220.047"," 616.680"," 92","0"," 84"," 93","   0.711"," 168.509","  46.808","  28.000","  850","  850"
"13:17:48:612","64114790778663"," 210.743","  26.411"," 3100"," 3000"," 3100"," 3100","  11.679","2569.049"," 713.625","  10.123","2221.061"," 616.961"," 90","0"," 84"," 93","   0.693"," 168.579","  46.827","  28.000","  850","  850"
