"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:48:35:139","69100205339745"," 279.931","  26.651"," 3100"," 3000"," 3100"," 3100","  11.617","3606.685","1001.857","  10.029","3133.637"," 870.455"," 86","0"," 81"," 90","   0.673"," 232.949","  64.708","  28.000","  550","  550"
"13:48:35:240","69100478125260"," 280.032","  27.805"," 3100"," 2900"," 3100"," 3100","  11.820","3607.880","1002.189","  10.230","3134.671"," 870.742"," 89","0"," 81"," 90","   0.706"," 233.021","  64.728","  28.000","  550","  550"
"13:48:35:340","69100748651676"," 280.132","  29.710"," 3100"," 2900"," 3100"," 3100","  12.423","3609.124","1002.535","  10.775","3135.750"," 871.042"," 90","0"," 81"," 91","   0.847"," 233.105","  64.752","  28.000","  500","  500"
"13:48:35:442","69101021410734"," 280.233","  34.620"," 3092"," 2900"," 3100"," 3100","  14.089","3610.548","1002.930","  11.965","3136.959"," 871.378"," 89","0"," 83"," 91","   1.173"," 233.224","  64.784","  28.000","  850","  850"
"13:48:35:543","69101294189397"," 280.334","  27.709"," 3100"," 2900"," 3100"," 3100","  11.749","3611.735","1003.260","  10.207","3137.990"," 871.664"," 89","0"," 81"," 91","   0.721"," 233.297","  64.805","  28.000","  850","  850"
"13:48:35:643","69101565513135"," 280.435","  28.192"," 3100"," 3000"," 3100"," 3100","  11.765","3612.917","1003.588","  10.204","3139.016"," 871.949"," 86","0"," 81"," 90","   0.704"," 233.368","  64.824","  28.000","  850","  850"
"13:48:35:743","69101835574512"," 280.535","  28.229"," 3097"," 2900"," 3100"," 3100","  12.246","3614.142","1003.928","  10.523","3140.068"," 872.241"," 89","0"," 81"," 90","   0.799"," 233.448","  64.847","  28.000","  800","  800"
"13:48:35:843","69102105633249"," 280.635","  29.069"," 3100"," 3000"," 3100"," 3100","  12.325","3615.374","1004.271","  10.715","3141.140"," 872.539"," 90","0"," 81"," 90","   0.816"," 233.529","  64.869","  28.000","  800","  800"
"13:48:35:943","69102376188396"," 280.735","  26.721"," 3100"," 3000"," 3100"," 3100","  11.521","3616.529","1004.591","   9.988","3142.141"," 872.817"," 90","0"," 82"," 91","   0.686"," 233.598","  64.888","  28.000","  800","  800"
"13:48:36:043","69102646470168"," 280.835","  28.531"," 3100"," 3000"," 3100"," 3100","  11.951","3617.725","1004.924","  10.374","3143.180"," 873.105"," 89","0"," 81"," 90","   0.702"," 233.668","  64.908","  28.000","  800","  800"
"13:48:36:144","69102916950111"," 280.935","  30.416"," 3098"," 2900"," 3100"," 3098","  12.478","3618.975","1005.271","  10.808","3144.262"," 873.406"," 90","0"," 81"," 90","   0.844"," 233.753","  64.931","  28.000","  700","  700"
"13:48:36:245","69103189724052"," 281.036","  27.297"," 3099"," 2900"," 3100"," 3100","  11.823","3620.170","1005.603","  10.220","3145.295"," 873.693"," 90","0"," 81"," 90","   0.726"," 233.826","  64.952","  28.000","  700","  700"
"13:48:36:345","69103460249334"," 281.137","  29.334"," 3100"," 3000"," 3100"," 3100","  12.044","3621.376","1005.938","  10.492","3146.346"," 873.985"," 89","0"," 81"," 91","   0.730"," 233.899","  64.972","  28.000","  700","  700"
"13:48:36:446","69103732999221"," 281.238","  33.488"," 3094"," 2900"," 3100"," 3100","  14.030","3622.794","1006.332","  11.936","3147.552"," 874.320"," 87","0"," 83"," 91","   1.103"," 234.011","  65.003","  28.000","  850","  850"
"13:48:36:546","69104003296269"," 281.338","  29.338"," 3099"," 2900"," 3100"," 3100","  12.421","3624.037","1006.677","  10.673","3148.620"," 874.617"," 90","0"," 82"," 90","   0.899"," 234.101","  65.028","  28.000","  650","  650"
"13:48:36:647","69104276152875"," 281.439","  27.941"," 3100"," 3000"," 3100"," 3100","  11.979","3625.248","1007.013","  10.414","3149.673"," 874.909"," 86","0"," 82"," 91","   0.741"," 234.176","  65.049","  28.000","  650","  650"
"13:48:36:747","69104546658762"," 281.539","  26.922"," 3100"," 3000"," 3100"," 3100","  11.788","3626.429","1007.341","  10.183","3150.693"," 875.192"," 89","0"," 81"," 91","   0.684"," 234.244","  65.068","  28.000","  650","  650"
"13:48:36:848","69104819436612"," 281.640","  27.895"," 3100"," 3000"," 3100"," 3100","  11.906","3627.632","1007.675","  10.317","3151.735"," 875.482"," 88","0"," 81"," 91","   0.691"," 234.314","  65.087","  28.000","  650","  650"
"13:48:36:948","69105089592504"," 281.740","  33.439"," 3099"," 2800"," 3100"," 3100","  12.914","3628.924","1008.034","  11.244","3152.860"," 875.795"," 90","0"," 81"," 90","   0.916"," 234.406","  65.113","  28.000","  500","  500"
"13:48:37:049","69105360658275"," 281.841","  28.031"," 3100"," 3000"," 3100"," 3100","  11.881","3630.117","1008.366","  10.298","3153.894"," 876.082"," 87","0"," 81"," 90","   0.731"," 234.479","  65.133","  28.000","  500","  500"
"13:48:37:149","69105630908514"," 281.941","  26.802"," 3100"," 3000"," 3100"," 3100","  11.827","3631.300","1008.695","  10.219","3154.917"," 876.366"," 86","0"," 82"," 91","   0.700"," 234.549","  65.152","  28.000","  500","  500"
"13:48:37:249","69105901281375"," 282.041","  28.054"," 3100"," 3000"," 3100"," 3100","  11.809","3632.483","1009.023","  10.236","3155.942"," 876.651"," 87","0"," 82"," 91","   0.683"," 234.617","  65.171","  28.000","  500","  500"
"13:48:37:349","69106171823550"," 282.141","  31.064"," 3100"," 3000"," 3100"," 3100","  12.624","3633.748","1009.374","  10.975","3157.042"," 876.956"," 88","0"," 83"," 91","   0.875"," 234.705","  65.196","  28.000","  500","  500"
"13:48:37:450","69106442871948"," 282.241","  32.587"," 3094"," 2900"," 3100"," 3100","  13.947","3635.148","1009.763","  11.842","3158.231"," 877.286"," 90","0"," 82"," 91","   1.121"," 234.818","  65.227","  28.000","  850","  850"
"13:48:37:550","69106713174333"," 282.341","  26.982"," 3100"," 3000"," 3100"," 3100","  11.738","3636.323","1010.090","  10.130","3159.245"," 877.568"," 90","0"," 81"," 90","   0.710"," 234.889","  65.247","  28.000","  850","  850"
"13:48:37:651","69106985951499"," 282.443","  27.712"," 3100"," 3000"," 3100"," 3100","  11.810","3637.516","1010.421","  10.249","3160.280"," 877.856"," 88","0"," 81"," 91","   0.703"," 234.960","  65.267","  28.000","  850","  850"
"13:48:37:752","69107258729661"," 282.544","  29.541"," 3097"," 2900"," 3100"," 3100","  12.339","3638.763","1010.767","  10.615","3161.353"," 878.153"," 89","0"," 82"," 90","   0.817"," 235.042","  65.290","  28.000","  800","  800"
"13:48:37:853","69107531502180"," 282.645","  28.872"," 3100"," 2900"," 3100"," 3100","  12.149","3639.990","1011.108","  10.516","3162.415"," 878.449"," 86","0"," 81"," 90","   0.811"," 235.124","  65.312","  28.000","  800","  800"
"13:48:37:953","69107801538555"," 282.745","  27.903"," 3100"," 2900"," 3100"," 3100","  11.758","3641.166","1011.435","  10.237","3163.439"," 878.733"," 88","0"," 81"," 90","   0.691"," 235.193","  65.331","  28.000","  800","  800"
"13:48:38:053","69108071794587"," 282.845","  29.278"," 3100"," 3000"," 3100"," 3100","  11.769","3642.344","1011.762","  10.214","3164.461"," 879.017"," 89","0"," 82"," 90","   0.703"," 235.264","  65.351","  28.000","  800","  800"
"13:48:38:154","69108344520513"," 282.946","  28.884"," 3098"," 2900"," 3100"," 3100","  12.317","3643.588","1012.108","  10.631","3165.535"," 879.315"," 89","0"," 82"," 91","   0.813"," 235.346","  65.374","  28.000","  700","  700"
"13:48:38:254","69108614585553"," 283.046","  29.766"," 3100"," 2900"," 3100"," 3100","  12.307","3644.819","1012.450","  10.697","3166.605"," 879.612"," 86","0"," 82"," 91","   0.806"," 235.426","  65.396","  28.000","  700","  700"
"13:48:38:354","69108885142752"," 283.146","  30.630"," 3100"," 3000"," 3100"," 3100","  12.524","3646.074","1012.798","  10.929","3167.700"," 879.917"," 90","0"," 81"," 91","   0.763"," 235.503","  65.417","  28.000","  700","  700"
"13:48:38:454","69109155608094"," 283.246","  32.653"," 3096"," 2900"," 3100"," 3100","  13.877","3647.464","1013.185","  11.763","3168.878"," 880.244"," 89","0"," 81"," 91","   1.121"," 235.615","  65.449","  28.000","  850","  850"
"13:48:38:554","69109426072728"," 283.346","  28.234"," 3099"," 2900"," 3100"," 3100","  12.315","3648.698","1013.527","  10.559","3169.936"," 880.538"," 88","0"," 82"," 91","   0.855"," 235.701","  65.472","  28.000","  750","  750"
"13:48:38:654","69109696148700"," 283.446","  27.011"," 3100"," 3000"," 3100"," 3100","  11.730","3649.871","1013.853","  10.183","3170.955"," 880.821"," 87","0"," 81"," 90","   0.736"," 235.775","  65.493","  28.000","  750","  750"
"13:48:38:755","69109967044839"," 283.547","  27.167"," 3100"," 3000"," 3100"," 3100","  11.697","3651.045","1014.179","  10.112","3171.969"," 881.103"," 87","0"," 81"," 90","   0.682"," 235.843","  65.512","  28.000","  750","  750"
"13:48:38:855","69110238132744"," 283.647","  27.788"," 3100"," 3000"," 3100"," 3100","  11.945","3652.244","1014.512","  10.334","3173.007"," 881.391"," 88","0"," 81"," 91","   0.696"," 235.913","  65.531","  28.000","  750","  750"
"13:48:38:955","69110508589554"," 283.747","  30.371"," 3097"," 2900"," 3100"," 3100","  12.572","3653.504","1014.862","  10.893","3174.098"," 881.694"," 90","0"," 82"," 91","   0.851"," 235.998","  65.555","  28.000","  600","  600"
"13:48:39:056","69110779648479"," 283.848","  27.738"," 3100"," 3000"," 3100"," 3100","  11.739","3654.682","1015.189","  10.199","3175.122"," 881.978"," 88","0"," 81"," 90","   0.742"," 236.073","  65.576","  28.000","  600","  600"
"13:48:39:156","69111049922160"," 283.948","  28.337"," 3100"," 3000"," 3100"," 3100","  11.943","3655.878","1015.522","  10.373","3176.160"," 882.267"," 90","0"," 81"," 91","   0.698"," 236.142","  65.595","  28.000","  600","  600"
"13:48:39:256","69111320055624"," 284.048","  27.697"," 3100"," 3000"," 3100"," 3100","  11.777","3657.056","1015.849","  10.213","3177.182"," 882.551"," 90","0"," 81"," 90","   0.693"," 236.212","  65.614","  28.000","  600","  600"
"13:48:39:356","69111590474886"," 284.148","  35.429"," 3100"," 3000"," 3100"," 3100","  13.341","3658.392","1016.220","  11.679","3178.352"," 882.876"," 91","0"," 82"," 91","   0.992"," 236.311","  65.642","  28.000","  750","  750"
"13:48:39:457","69111863216790"," 284.249","  28.532"," 3090"," 2800"," 3100"," 3100","  13.078","3659.713","1016.587","  11.022","3179.465"," 883.185"," 89","0"," 82"," 91","   0.992"," 236.411","  65.670","  28.000","  850","  850"
"13:48:39:558","69112135999521"," 284.350","  27.115"," 3100"," 3000"," 3100"," 3100","  11.745","3660.900","1016.917","  10.158","3180.492"," 883.470"," 87","0"," 81"," 90","   0.686"," 236.481","  65.689","  28.000","  850","  850"
"13:48:39:659","69112408605255"," 284.451","  26.381"," 3100"," 3000"," 3100"," 3100","  11.658","3662.077","1017.244","  10.089","3181.510"," 883.753"," 89","0"," 81"," 90","   0.696"," 236.551","  65.709","  28.000","  850","  850"
"13:48:39:759","69112678820841"," 284.551","  29.906"," 3098"," 2900"," 3100"," 3100","  12.681","3663.346","1017.596","  10.968","3182.608"," 884.058"," 88","0"," 81"," 91","   0.822"," 236.633","  65.731","  28.000","  800","  800"
"13:48:39:860","69112951594245"," 284.652","  28.277"," 3100"," 3000"," 3100"," 3100","  12.201","3664.578","1017.938","  10.567","3183.676"," 884.354"," 89","0"," 82"," 91","   0.800"," 236.714","  65.754","  28.000","  800","  800"
"13:48:39:960","69113222094720"," 284.752","  27.385"," 3100"," 3000"," 3100"," 3100","  11.855","3665.766","1018.268","  10.263","3184.704"," 884.640"," 90","0"," 81"," 91","   0.682"," 236.782","  65.773","  28.000","  800","  800"
"13:48:40:061","69113493500697"," 284.853","  26.959"," 3100"," 2900"," 3100"," 3100","  11.626","3666.935","1018.593","  10.095","3185.719"," 884.922"," 89","0"," 81"," 90","   0.704"," 236.853","  65.793","  28.000","  800","  800"
"13:48:40:161","69113763556722"," 284.953","  30.939"," 3098"," 2900"," 3100"," 3100","  12.618","3668.197","1018.944","  10.929","3186.812"," 885.225"," 90","0"," 81"," 91","   0.864"," 236.940","  65.817","  28.000","  550","  550"
"13:48:40:261","69114033731034"," 285.053","  28.489"," 3100"," 3000"," 3100"," 3100","  12.210","3669.419","1019.283","  10.621","3187.874"," 885.521"," 91","0"," 82"," 91","   0.798"," 237.019","  65.839","  28.000","  550","  550"
"13:48:40:362","69114306492477"," 285.154","  34.764"," 3100"," 3000"," 3100"," 3100","  13.773","3670.810","1019.669","  11.864","3189.073"," 885.854"," 89","0"," 81"," 91","   1.019"," 237.122","  65.867","  28.000","  850","  850"
"13:48:40:463","69114579204234"," 285.255","  27.298"," 3100"," 3000"," 3100"," 3100","  12.234","3672.046","1020.013","  10.530","3190.137"," 886.149"," 90","0"," 82"," 91","   0.836"," 237.207","  65.891","  28.000","  850","  850"
"13:48:40:564","69114851913072"," 285.356","  30.285"," 3098"," 2900"," 3100"," 3100","  12.431","3673.301","1020.361","  10.717","3191.219"," 886.450"," 87","0"," 82"," 91","   0.873"," 237.295","  65.915","  28.000","  800","  800"
"13:48:40:664","69115122206781"," 285.456","  26.188"," 3100"," 3000"," 3100"," 3100","  11.702","3674.473","1020.687","  10.128","3192.233"," 886.731"," 90","0"," 81"," 91","   0.711"," 237.366","  65.935","  28.000","  800","  800"
"13:48:40:764","69115392559857"," 285.556","  28.059"," 3100"," 3000"," 3100"," 3100","  11.940","3675.668","1021.019","  10.361","3193.270"," 887.020"," 87","0"," 83"," 91","   0.714"," 237.438","  65.955","  28.000","  800","  800"
"13:48:40:864","69115662871146"," 285.656","  27.449"," 3100"," 3000"," 3100"," 3100","  11.854","3676.855","1021.349","  10.260","3194.298"," 887.305"," 88","0"," 82"," 91","   0.692"," 237.507","  65.974","  28.000","  800","  800"
"13:48:40:965","69115933237422"," 285.756","  31.281"," 3100"," 3000"," 3100"," 3100","  12.512","3678.108","1021.697","  10.837","3195.383"," 887.606"," 90","0"," 82"," 90","   0.845"," 237.591","  65.998","  28.000","  700","  700"
"13:48:41:066","69116206013586"," 285.857","  28.392"," 3100"," 2900"," 3100"," 3100","  12.227","3679.343","1022.040","  10.651","3196.459"," 887.905"," 91","0"," 81"," 91","   0.802"," 237.672","  66.020","  28.000","  700","  700"
"13:48:41:166","69116476485438"," 285.958","  28.042"," 3100"," 3000"," 3100"," 3100","  11.877","3680.533","1022.370","  10.309","3197.492"," 888.192"," 91","0"," 81"," 91","   0.692"," 237.742","  66.039","  28.000","  700","  700"
"13:48:41:266","69116746995816"," 286.058","  26.775"," 3100"," 3000"," 3100"," 3100","  11.714","3681.707","1022.696","  10.145","3198.508"," 888.474"," 89","0"," 82"," 91","   0.699"," 237.812","  66.059","  28.000","  700","  700"
"13:48:41:366","69117017562330"," 286.158","  33.576"," 3099"," 2900"," 3100"," 3100","  13.231","3683.032","1023.065","  11.594","3199.670"," 888.797"," 89","0"," 82"," 91","   0.908"," 237.903","  66.084","  28.000","  600","  600"
"13:48:41:467","69117290347248"," 286.259","  30.895"," 3095"," 2900"," 3100"," 3100","  13.546","3684.401","1023.445","  11.438","3200.825"," 889.118"," 89","0"," 83"," 91","   1.092"," 238.013","  66.115","  28.000","  850","  850"
"13:48:41:567","69117560698629"," 286.359","  27.583"," 3100"," 3000"," 3100"," 3100","  11.854","3685.588","1023.774","  10.302","3201.857"," 889.405"," 88","0"," 81"," 91","   0.701"," 238.083","  66.134","  28.000","  850","  850"
"13:48:41:668","69117833472663"," 286.460","  26.697"," 3100"," 3000"," 3100"," 3100","  11.667","3686.767","1024.102","  10.074","3202.875"," 889.687"," 86","0"," 82"," 90","   0.700"," 238.154","  66.154","  28.000","  850","  850"
"13:48:41:768","69118103691930"," 286.560","  31.262"," 3100"," 3000"," 3100"," 3100","  12.766","3688.044","1024.457","  11.026","3203.978"," 889.994"," 90","0"," 81"," 90","   0.875"," 238.242","  66.178","  28.000","  650","  650"
"13:48:41:870","69118376483412"," 286.661","  27.431"," 3100"," 3000"," 3100"," 3100","  12.096","3689.266","1024.796","  10.463","3205.035"," 890.288"," 86","0"," 81"," 91","   0.785"," 238.321","  66.200","  28.000","  650","  650"
"13:48:41:971","69118649260029"," 286.762","  29.700"," 3100"," 3000"," 3100"," 3100","  12.091","3690.488","1025.135","  10.511","3206.097"," 890.583"," 86","0"," 82"," 90","   0.705"," 238.392","  66.220","  28.000","  650","  650"
"13:48:42:071","69118919419350"," 286.862","  26.479"," 3100"," 3000"," 3100"," 3100","  11.614","3691.650","1025.458","  10.034","3207.101"," 890.861"," 88","0"," 81"," 90","   0.683"," 238.460","  66.239","  28.000","  650","  650"
"13:48:42:171","69119189732049"," 286.963","  31.658"," 3099"," 2900"," 3100"," 3100","  12.656","3692.917","1025.810","  10.996","3208.202"," 891.167"," 89","0"," 81"," 90","   0.895"," 238.550","  66.264","  28.000","  500","  500"
"13:48:42:272","69119462506461"," 287.064","  26.741"," 3100"," 3000"," 3100"," 3100","  11.717","3694.101","1026.139","  10.140","3209.227"," 891.452"," 89","0"," 82"," 91","   0.722"," 238.623","  66.284","  28.000","  500","  500"
"13:48:42:372","69119732916672"," 287.164","  35.909"," 3096"," 2900"," 3100"," 3100","  13.744","3695.477","1026.521","  11.764","3210.405"," 891.779"," 89","0"," 81"," 90","   1.061"," 238.729","  66.314","  28.000","  850","  850"
"13:48:42:472","69120003898671"," 287.264","  27.430"," 3100"," 3000"," 3100"," 3100","  12.061","3696.688","1026.858","  10.385","3211.447"," 892.069"," 89","0"," 82"," 90","   0.816"," 238.811","  66.336","  28.000","  850","  850"
"13:48:42:572","69120274387155"," 287.364","  29.303"," 3097"," 2900"," 3100"," 3100","  12.557","3697.946","1027.207","  10.820","3212.531"," 892.370"," 88","0"," 81"," 90","   0.857"," 238.897","  66.360","  28.000","  800","  800"
"13:48:42:673","69120544511004"," 287.464","  26.482"," 3100"," 3000"," 3100"," 3100","  11.721","3699.118","1027.533","  10.147","3213.546"," 892.652"," 90","0"," 81"," 90","   0.713"," 238.968","  66.380","  28.000","  800","  800"
"13:48:42:774","69120817227201"," 287.565","  28.458"," 3100"," 3000"," 3100"," 3100","  11.934","3700.324","1027.868","  10.352","3214.592"," 892.942"," 89","0"," 82"," 90","   0.693"," 239.038","  66.400","  28.000","  800","  800"
"13:48:42:874","69121088099190"," 287.666","  27.017"," 3099"," 2900"," 3100"," 3097","  11.718","3701.499","1028.194","  10.127","3215.608"," 893.224"," 89","0"," 82"," 91","   0.687"," 239.107","  66.419","  28.000","  800","  800"
"13:48:42:975","69121360882821"," 287.767","  31.646"," 3098"," 2900"," 3100"," 3100","  12.683","3702.781","1028.550","  11.028","3216.722"," 893.534"," 89","0"," 83"," 90","   0.855"," 239.194","  66.443","  28.000","  700","  700"
"13:48:43:075","69121631080533"," 287.867","  26.906"," 3100"," 3000"," 3100"," 3100","  11.691","3703.950","1028.875","  10.095","3217.732"," 893.814"," 86","0"," 82"," 91","   0.724"," 239.266","  66.463","  28.000","  700","  700"
