"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:39:19:615","67600439821509"," 599.837","  44.120"," 3099"," 3000"," 3100"," 3100","  16.221","7758.374","2155.104","  14.620","6746.601","1874.056"," 98","0"," 90","101","   0.827"," 496.701"," 137.973","  28.000","  850","  850"
"13:39:19:715","67600709892966"," 599.937","  44.670"," 3097"," 2900"," 3100"," 3100","  15.670","7759.941","2155.539","  14.084","6748.009","1874.447"," 99","0"," 93"," 99","   0.898"," 496.791"," 137.998","  28.000","  850","  850"
"13:39:19:815","67600980349599"," 600.037","  47.956"," 3097"," 2900"," 3100"," 3097","  16.733","7761.618","2156.005","  14.803","6749.492","1874.859"," 98","0"," 93","100","   1.119"," 496.903"," 138.029","  28.000","  800","  800"
"13:39:19:915","67601250446880"," 600.137","  44.227"," 3098"," 2900"," 3100"," 3097","  15.943","7763.212","2156.448","  14.202","6750.913","1875.254"," 99","0"," 92"," 99","   0.930"," 496.996"," 138.055","  28.000","  800","  800"
"13:39:20:015","67601520528816"," 600.237","  44.189"," 3098"," 2900"," 3100"," 3097","  15.834","7764.796","2156.888","  14.240","6752.337","1875.649"," 98","0"," 90"," 99","   0.891"," 497.085"," 138.079","  28.000","  800","  800"
"13:39:20:115","67601790797160"," 600.338","  44.962"," 3098"," 2900"," 3100"," 3100","  15.820","7766.380","2157.328","  14.227","6753.761","1876.045"," 98","0"," 92","100","   0.896"," 497.175"," 138.104","  28.000","  800","  800"
"13:39:20:215","67602061178925"," 600.438","  48.257"," 3097"," 2900"," 3100"," 3099","  16.656","7768.048","2157.791","  14.959","6755.259","1876.461"," 99","0"," 92","100","   1.065"," 497.282"," 138.134","  28.000","  650","  650"
"13:39:20:316","67602331832076"," 600.538","  51.103"," 3099"," 2900"," 3100"," 3097","  17.099","7769.762","2158.267","  15.288","6756.792","1876.887"," 98","0"," 93","100","   1.173"," 497.399"," 138.166","  28.000","  850","  850"
"13:39:20:416","67602601867005"," 600.638","  44.564"," 3096"," 2900"," 3100"," 3098","  16.909","7771.453","2158.737","  14.923","6758.284","1877.301"," 99","0"," 90"," 99","   1.086"," 497.508"," 138.197","  28.000","  850","  850"
"13:39:20:516","67602872078448"," 600.738","  50.848"," 3098"," 2900"," 3100"," 3099","  16.027","7773.057","2159.182","  14.434","6759.729","1877.703"," 99","0"," 90"," 99","   0.987"," 497.607"," 138.224","  28.000","  850","  850"
"13:39:20:616","67603142382510"," 600.838","  52.461"," 3098"," 2900"," 3100"," 3100","  16.225","7774.681","2159.634","  14.475","6761.178","1878.105"," 99","0"," 92","100","   1.149"," 497.722"," 138.256","  28.000","  800","  800"
"13:39:20:716","67603412867574"," 600.938","  44.251"," 3099"," 3000"," 3100"," 3100","  15.779","7776.262","2160.073","  14.180","6762.599","1878.500"," 99","0"," 90","100","   0.981"," 497.820"," 138.283","  28.000","  800","  800"
"13:39:20:816","67603683236106"," 601.038","  49.626"," 3099"," 3000"," 3100"," 3100","  15.837","7777.848","2160.513","  14.235","6764.024","1878.896"," 99","0"," 90"," 99","   0.994"," 497.919"," 138.311","  28.000","  800","  800"
"13:39:20:916","67603953319695"," 601.138","  58.127"," 3100"," 3000"," 3100"," 3100","  17.852","7779.634","2161.009","  15.888","6765.614","1879.337","100","0"," 92","101","   1.010"," 498.020"," 138.339","  28.000","  800","  800"
"13:39:21:016","67604223446841"," 601.239","  59.354"," 3099"," 2900"," 3100"," 3100","  19.207","7781.555","2161.543","  16.806","6767.295","1879.804","101","0"," 95","101","   1.057"," 498.126"," 138.368","  28.000","  800","  800"
"13:39:21:117","67604494838589"," 601.339","  61.207"," 3099"," 2900"," 3100"," 3100","  19.153","7783.480","2162.078","  16.624","6768.966","1880.268","100","0"," 95","101","   1.178"," 498.245"," 138.401","  28.000","  700","  700"
"13:39:21:217","67604764895580"," 601.439","  54.164"," 3099"," 3000"," 3100"," 3100","  18.420","7785.323","2162.590","  16.004","6770.567","1880.713","101","0"," 95","101","   0.976"," 498.342"," 138.428","  28.000","  700","  700"
"13:39:21:317","67605035344398"," 601.539","  61.505"," 3099"," 3000"," 3100"," 3099","  18.632","7787.189","2163.108","  16.200","6772.189","1881.164","100","0"," 93","102","   1.164"," 498.459"," 138.461","  28.000","  650","  650"
"13:39:21:417","67605305576886"," 601.639","  61.046"," 3096"," 2900"," 3100"," 3100","  19.752","7789.166","2163.657","  16.728","6773.864","1881.629","101","0"," 93","101","   1.395"," 498.598"," 138.500","  28.000","  850","  850"
"13:39:21:517","67605576022917"," 601.739","  58.306"," 3100"," 3000"," 3100"," 3100","  18.196","7790.989","2164.163","  15.578","6775.424","1882.062"," 99","0"," 94","101","   1.150"," 498.714"," 138.532","  28.000","  800","  800"
"13:39:21:617","67605846181818"," 601.840","  54.456"," 3099"," 3000"," 3100"," 3100","  18.465","7792.836","2164.677","  16.025","6777.027","1882.508","101","0"," 93","101","   1.061"," 498.820"," 138.561","  28.000","  800","  800"
"13:39:21:718","67606118910321"," 601.941","  57.740"," 3099"," 2900"," 3100"," 3098","  18.295","7794.684","2165.190","  15.882","6778.632","1882.953","101","0"," 95","102","   1.022"," 498.923"," 138.590","  28.000","  800","  800"
"13:39:21:818","67606389095562"," 602.041","  56.623"," 3099"," 2900"," 3100"," 3100","  17.735","7796.459","2165.683","  15.317","6780.164","1883.379","100","0"," 93","102","   1.011"," 499.024"," 138.618","  28.000","  800","  800"
"13:39:21:918","67606659166692"," 602.141","  55.609"," 3099"," 2900"," 3100"," 3099","  18.002","7798.260","2166.183","  15.604","6781.725","1883.813","101","0"," 92","101","   0.976"," 499.122"," 138.645","  28.000","  800","  800"
"13:39:22:018","67606929479571"," 602.241","  57.113"," 3099"," 3000"," 3100"," 3099","  18.951","7800.157","2166.710","  16.417","6783.369","1884.269","101","0"," 96","102","   1.107"," 499.233"," 138.676","  28.000","  650","  650"
"13:39:22:118","67607199556320"," 602.341","  61.957"," 3099"," 2900"," 3100"," 3100","  18.375","7801.995","2167.221","  15.930","6784.962","1884.712","101","0"," 94","102","   1.204"," 499.353"," 138.709","  28.000","  650","  650"
"13:39:22:219","67607469829821"," 602.441","  58.168"," 3099"," 2900"," 3100"," 3100","  18.282","7803.825","2167.729","  15.865","6786.550","1885.153","100","0"," 93","103","   1.016"," 499.455"," 138.737","  28.000","  650","  650"
"13:39:22:319","67607740466886"," 602.541","  61.176"," 3099"," 3000"," 3100"," 3100","  18.524","7805.682","2168.245","  15.941","6788.148","1885.597"," 99","0"," 94","102","   1.250"," 499.580"," 138.772","  28.000","  850","  850"
"13:39:22:419","67608010876269"," 602.641","  59.169"," 3099"," 2900"," 3100"," 3100","  19.106","7807.595","2168.776","  16.288","6789.779","1886.050","101","0"," 94","101","   1.237"," 499.704"," 138.807","  28.000","  850","  850"
"13:39:22:519","67608281085633"," 602.741","  59.336"," 3099"," 2900"," 3100"," 3100","  18.821","7809.479","2169.300","  16.245","6791.405","1886.501","101","0"," 93","101","   1.224"," 499.826"," 138.841","  28.000","  750","  750"
"13:39:22:619","67608551165862"," 602.841","  55.092"," 3099"," 3000"," 3100"," 3099","  17.841","7811.263","2169.795","  15.423","6792.948","1886.930","101","0"," 94","102","   1.000"," 499.927"," 138.868","  28.000","  750","  750"
"13:39:22:719","67608821337681"," 602.941","  56.841"," 3099"," 2900"," 3100"," 3099","  17.916","7813.056","2170.293","  15.507","6794.500","1887.361","101","0"," 95","102","   1.010"," 500.028"," 138.897","  28.000","  750","  750"
"13:39:22:819","67609091880927"," 603.042","  54.941"," 3099"," 2900"," 3100"," 3100","  18.209","7814.881","2170.800","  15.798","6796.082","1887.801","102","0"," 93","102","   0.975"," 500.125"," 138.924","  28.000","  750","  750"
"13:39:22:919","67609361976285"," 603.142","  60.865"," 3099"," 2900"," 3100"," 3099","  19.061","7816.788","2171.330","  16.663","6797.749","1888.264","101","0"," 97","102","   1.051"," 500.230"," 138.953","  28.000","  750","  750"
"13:39:23:020","67609632624390"," 603.242","  61.177"," 3100"," 3000"," 3100"," 3100","  18.615","7818.654","2171.848","  16.087","6799.362","1888.712","101","0"," 94","102","   1.164"," 500.347"," 138.985","  28.000","  650","  650"
"13:39:23:121","67609905265767"," 603.343","  57.505"," 3099"," 2900"," 3100"," 3099","  18.128","7820.484","2172.357","  15.705","6800.948","1889.152"," 99","0"," 95","101","   1.174"," 500.466"," 139.018","  28.000","  650","  650"
"13:39:23:221","67610175472386"," 603.443","  53.502"," 3098"," 2900"," 3100"," 3097","  17.001","7822.186","2172.829","  14.580","6802.407","1889.557"," 98","0"," 94","100","   1.072"," 500.573"," 139.048","  28.000","  650","  650"
"13:39:23:322","67610448730185"," 603.544","  63.190"," 3098"," 2900"," 3100"," 3100","  18.469","7824.055","2173.349","  15.594","6803.985","1889.996"," 97","0"," 92","101","   1.459"," 500.721"," 139.089","  28.000","  850","  850"
"13:39:23:422","67610718868242"," 603.644","  56.090"," 3098"," 2900"," 3100"," 3099","  17.656","7825.821","2173.839","  15.052","6805.491","1890.414"," 99","0"," 91","100","   1.274"," 500.848"," 139.125","  28.000","  850","  850"
"13:39:23:523","67610991642636"," 603.745","  55.946"," 3099"," 2900"," 3100"," 3098","  17.595","7827.599","2174.333","  14.949","6807.001","1890.834"," 98","0"," 94","100","   1.289"," 500.978"," 139.161","  28.000","  750","  750"
"13:39:23:623","67611261900294"," 603.845","  54.178"," 3098"," 2900"," 3100"," 3099","  17.378","7829.338","2174.816","  14.952","6808.498","1891.249","100","0"," 93","100","   1.121"," 501.091"," 139.192","  28.000","  750","  750"
"13:39:23:723","67611532472103"," 603.946","  54.370"," 3098"," 2900"," 3100"," 3100","  17.054","7831.047","2175.291","  14.627","6809.964","1891.657"," 99","0"," 91","100","   1.116"," 501.202"," 139.223","  28.000","  750","  750"
"13:39:23:823","67611802604799"," 604.046","  56.018"," 3099"," 2900"," 3100"," 3100","  18.000","7832.848","2175.791","  15.574","6811.522","1892.089","100","0"," 93","100","   1.107"," 501.313"," 139.254","  28.000","  750","  750"
"13:39:23:923","67612072653885"," 604.146","  51.948"," 3099"," 2900"," 3100"," 3100","  16.738","7834.522","2176.256","  14.313","6812.954","1892.487"," 99","0"," 93","100","   1.090"," 501.422"," 139.284","  28.000","  750","  750"
"13:39:24:024","67612345447746"," 604.247","  41.851"," 3100"," 3000"," 3100"," 3100","  15.890","7836.128","2176.702","  13.368","6814.304","1892.862"," 95","0"," 90","100","   1.071"," 501.530"," 139.314","  28.000","  600","  600"
"13:39:24:125","67612618224006"," 604.348","  36.193"," 3100"," 3000"," 3100"," 3100","  14.649","7837.608","2177.113","  12.193","6815.536","1893.204"," 94","0"," 90"," 99","   0.828"," 501.614"," 139.337","  28.000","  600","  600"
"13:39:24:226","67612891000350"," 604.449","  30.057"," 3100"," 3000"," 3100"," 3100","  12.976","7838.919","2177.477","  10.899","6816.637","1893.510"," 96","0"," 89"," 98","   0.740"," 501.689"," 139.358","  28.000","  600","  600"
"13:39:24:327","67613161492854"," 604.549","  53.668"," 3098"," 2800"," 3100"," 3100","  17.368","7840.659","2177.961","  14.793","6818.119","1893.922"," 96","0"," 89"," 99","   1.259"," 501.815"," 139.393","  28.000","  850","  850"
"13:39:24:427","67613431693002"," 604.649","  44.111"," 3098"," 2900"," 3100"," 3100","  16.008","7842.261","2178.406","  14.003","6819.520","1894.311"," 97","0"," 92"," 99","   1.088"," 501.924"," 139.423","  28.000","  800","  800"
"13:39:24:527","67613702301447"," 604.749","  42.177"," 3098"," 2900"," 3100"," 3098","  15.281","7843.792","2178.831","  13.687","6820.892","1894.692"," 97","0"," 90"," 99","   0.904"," 502.014"," 139.448","  28.000","  800","  800"
"13:39:24:628","67613973971904"," 604.850","  41.540"," 3099"," 2900"," 3100"," 3097","  15.454","7845.347","2179.263","  13.845","6822.285","1895.079"," 99","0"," 90"," 99","   0.886"," 502.104"," 139.473","  28.000","  800","  800"
"13:39:24:728","67614244663110"," 604.950","  41.530"," 3098"," 2900"," 3100"," 3097","  15.219","7846.873","2179.687","  13.631","6823.652","1895.459"," 98","0"," 89"," 99","   0.871"," 502.191"," 139.497","  28.000","  800","  800"
"13:39:24:828","67614515004240"," 605.050","  43.623"," 3095"," 2200"," 3100"," 3095","  15.350","7848.410","2180.114","  13.644","6825.018","1895.838"," 97","0"," 91"," 99","   0.991"," 502.290"," 139.525","  28.000","  700","  700"
"13:39:24:928","67614785291589"," 605.150","  40.115"," 3099"," 3000"," 3100"," 3097","  14.477","7849.859","2180.516","  12.707","6826.290","1896.192"," 94","0"," 89"," 99","   0.951"," 502.385"," 139.551","  28.000","  700","  700"
"13:39:25:028","67615055774109"," 605.251","  46.185"," 3099"," 2900"," 3100"," 3100","  16.110","7851.473","2180.965","  13.761","6827.669","1896.575"," 97","0"," 92"," 99","   0.907"," 502.476"," 139.577","  28.000","  700","  700"
"13:39:25:128","67615325867190"," 605.351","  47.459"," 3099"," 2900"," 3100"," 3099","  15.318","7853.005","2181.390","  13.631","6829.032","1896.953"," 99","0"," 91"," 99","   0.979"," 502.574"," 139.604","  28.000","  700","  700"
"13:39:25:229","67615596986643"," 605.451","  50.357"," 3097"," 2900"," 3100"," 3100","  16.222","7854.634","2181.843","  14.488","6830.487","1897.357"," 98","0"," 91"," 99","   1.109"," 502.685"," 139.635","  28.000","  500","  500"
"13:39:25:329","67615867084326"," 605.551","  51.640"," 3096"," 2900"," 3100"," 3099","  17.699","7856.405","2182.335","  15.236","6832.011","1897.781"," 95","0"," 91","100","   1.359"," 502.821"," 139.673","  28.000","  850","  850"
"13:39:25:429","67616137606365"," 605.651","  42.545"," 3097"," 2800"," 3100"," 3097","  15.121","7857.920","2182.755","  13.436","6833.357","1898.155"," 98","0"," 90"," 98","   1.032"," 502.925"," 139.701","  28.000","  850","  850"
"13:39:25:530","67616410383069"," 605.752","  42.043"," 3100"," 3000"," 3100"," 3100","  15.462","7859.482","2183.189","  13.854","6834.757","1898.544","100","0"," 89","100","   0.811"," 503.007"," 139.724","  28.000","  850","  850"
"13:39:25:630","67616680803582"," 605.852","  42.223"," 3100"," 3000"," 3100"," 3100","  15.576","7861.042","2183.623","  13.977","6836.157","1898.932","100","0"," 93","100","   0.808"," 503.088"," 139.747","  28.000","  850","  850"
"13:39:25:730","67616951076483"," 605.953","  40.849"," 3098"," 2900"," 3100"," 3098","  15.998","7862.643","2184.068","  14.265","6837.585","1899.329"," 99","0"," 92","100","   0.920"," 503.180"," 139.772","  28.000","  750","  750"
"13:39:25:831","67617223862427"," 606.054","  41.245"," 3099"," 3000"," 3100"," 3100","  15.546","7864.214","2184.504","  13.943","6838.994","1899.720"," 99","0"," 90","100","   0.787"," 503.259"," 139.794","  28.000","  750","  750"
"13:39:25:931","67617494393400"," 606.154","  39.583"," 3100"," 3000"," 3100"," 3098","  15.522","7865.769","2184.936","  13.932","6840.389","1900.108"," 97","0"," 90","100","   0.744"," 503.334"," 139.815","  28.000","  750","  750"
"13:39:26:032","67617764717358"," 606.254","  45.553"," 3098"," 2900"," 3100"," 3100","  16.271","7867.398","2185.388","  14.574","6841.849","1900.514"," 99","0"," 90","100","   0.917"," 503.426"," 139.840","  28.000","  650","  650"
"13:39:26:132","67618034832654"," 606.354","  40.017"," 3099"," 2900"," 3100"," 3100","  15.846","7868.984","2185.829","  14.221","6843.271","1900.909"," 98","0"," 90","101","   0.837"," 503.509"," 139.864","  28.000","  650","  650"
"13:39:26:232","67618305001422"," 606.454","  40.865"," 3099"," 3000"," 3100"," 3100","  15.503","7870.535","2186.260","  13.918","6844.664","1901.296","100","0"," 93","101","   0.762"," 503.586"," 139.885","  28.000","  650","  650"
"13:39:26:333","67618577774481"," 606.555","  47.481"," 3098"," 2900"," 3100"," 3100","  17.341","7872.287","2186.746","  15.228","6846.203","1901.723"," 95","0"," 90","100","   1.142"," 503.701"," 139.917","  28.000","  850","  850"
"13:39:26:433","67618847916315"," 606.655","  41.847"," 3099"," 2900"," 3100"," 3100","  15.868","7873.874","2187.187","  14.260","6847.629","1902.119","100","0"," 90","101","   0.900"," 503.791"," 139.942","  28.000","  850","  850"
"13:39:26:533","67619118152154"," 606.755","  41.952"," 3098"," 2900"," 3100"," 3097","  16.244","7875.500","2187.639","  14.439","6849.074","1902.521"," 97","0"," 90","101","   0.967"," 503.888"," 139.969","  28.000","  650","  650"
"13:39:26:634","67619390929362"," 606.856","  39.992"," 3100"," 3000"," 3100"," 3100","  15.563","7877.073","2188.076","  13.965","6850.485","1902.913"," 99","0"," 90","101","   0.759"," 503.964"," 139.990","  28.000","  650","  650"
"13:39:26:735","67619663707692"," 606.957","  39.122"," 3100"," 3000"," 3100"," 3100","  15.487","7878.637","2188.510","  13.878","6851.887","1903.302"," 98","0"," 90","101","   0.764"," 504.042"," 140.012","  28.000","  650","  650"
"13:39:26:836","67619936458293"," 607.058","  42.922"," 3099"," 2900"," 3100"," 3100","  16.282","7880.282","2188.967","  14.580","6853.360","1903.711"," 99","0"," 90","102","   0.884"," 504.131"," 140.036","  28.000","  500","  500"
"13:39:26:936","67620206631552"," 607.158","  42.808"," 3099"," 3000"," 3100"," 3100","  16.131","7881.896","2189.416","  14.501","6854.811","1904.114","100","0"," 93","101","   0.888"," 504.220"," 140.061","  28.000","  500","  500"
"13:39:27:036","67620477176388"," 607.259","  40.559"," 3100"," 3000"," 3100"," 3100","  15.750","7883.474","2189.854","  14.157","6856.230","1904.508"," 98","0"," 91","101","   0.785"," 504.299"," 140.083","  28.000","  500","  500"
"13:39:27:136","67620747315231"," 607.359","  40.023"," 3099"," 2900"," 3100"," 3100","  15.508","7885.026","2190.285","  13.909","6857.621","1904.895"," 98","0"," 90","100","   0.769"," 504.375"," 140.104","  28.000","  500","  500"
"13:39:27:237","67621018137477"," 607.459","  40.756"," 3100"," 2900"," 3100"," 3098","  15.834","7886.614","2190.726","  14.169","6859.043","1905.290"," 95","0"," 91","100","   0.847"," 504.460"," 140.128","  28.000","  500","  500"
